wanr,waid,classid,sdauftragsnr,sdpositionsnr,sdmaterialnr,kcauftragsnr,kcposnr,pspelement,posnr,dnvl,Rohrlaenge,rohrquali,Rohranfang,Rohrende,strdeleid,Rohrdurchmesser,AnzahlRohre,beschbez,Nippel,Bohrung,Muffe
78719,528274,VerteilerData,816890,10,400010,4200261570,10,1027812000,HD14,40,9895,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,40,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,4
78719,528273,VerteilerData,816890,10,400010,4200261570,10,1027812000,HD13,40,11430,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,40,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,4
78741,528451,VerteilerData,817330,10,400010,4200261949,10,1028839000,5,200,7710,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
78741,528449,VerteilerData,817330,10,400010,4200261949,10,1028839000,3,200,7710,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
78743,528463,VerteilerData,817331,10,400010,4200261950,10,1028839000,4,200,7110,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
78829,529428,VerteilerData,818560,10,400010,4200263152,10,1028702000,13,32,939,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,32,3,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
78829,529429,VerteilerData,818560,10,400010,4200263152,10,1028702000,18,32,1081,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,32,3,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
78903,530247,VerteilerData,819555,10,400041,4200264089,10,1027702000,1,80,469,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,80,7,verzinkt,0,7,7
78904,530269,VerteilerData,819560,10,400041,4200264095,10,1027704000,1,80,469,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,80,7,"einfach grundiert",0,7,7
78912,530313,VerteilerData,820160,20,400010,4200264542,20,0000000000,8,65,1600,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78912,530310,VerteilerData,820160,20,400010,4200264542,20,0000000000,5,65,1897,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
78912,530319,VerteilerData,820160,20,400010,4200264542,20,0000000000,14,65,2300,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
78912,530318,VerteilerData,820160,20,400010,4200264542,20,0000000000,13,65,3700,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78912,530322,VerteilerData,820160,20,400010,4200264542,20,0000000000,17,65,4997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78912,530321,VerteilerData,820160,20,400010,4200264542,20,0000000000,16,65,4997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78912,530320,VerteilerData,820160,20,400010,4200264542,20,0000000000,15,65,4997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78912,530315,VerteilerData,820160,20,400010,4200264542,20,0000000000,10,65,4997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
78912,530314,VerteilerData,820160,20,400010,4200264542,20,0000000000,9,65,4997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
78912,530311,VerteilerData,820160,20,400010,4200264542,20,0000000000,6,65,4997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
78912,530309,VerteilerData,820160,20,400010,4200264542,20,0000000000,4,65,4997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78912,530308,VerteilerData,820160,20,400010,4200264542,20,0000000000,3,65,4997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78912,530306,VerteilerData,820160,20,400010,4200264542,20,0000000000,1,65,5997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,6
78912,530316,VerteilerData,820160,20,400010,4200264542,20,0000000000,11,65,5997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
78912,530317,VerteilerData,820160,20,400010,4200264542,20,0000000000,12,65,5997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,12
78912,530324,VerteilerData,820160,20,400010,4200264542,20,0000000000,19,65,5997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,6
78912,530307,VerteilerData,820160,20,400010,4200264542,20,0000000000,2,65,5997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78912,530323,VerteilerData,820160,20,400010,4200264542,20,0000000000,18,65,5997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78912,530312,VerteilerData,820160,20,400010,4200264542,20,0000000000,7,65,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78922,530351,VerteilerData,820310,10,400011,4200264692,10,1020400000,1,150,1300,"DIN2448 Rohr nahtlos normalwandig",Nut,Nut,NULL,150,1,verzinkt,0,0,1
78957,530776,VerteilerData,820612,10,400011,4200264967,10,1026440000,4.12,100,528,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,100,1,verzinkt,0,0,1
78957,530774,VerteilerData,820612,10,400011,4200264967,10,1026440000,4.10,100,828,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,100,1,verzinkt,0,0,1
78957,530777,VerteilerData,820612,10,400011,4200264967,10,1026440000,4.15,100,1020,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,1,verzinkt,0,0,3
78957,530775,VerteilerData,820612,10,400011,4200264967,10,1026440000,4.11,100,1128,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,100,1,verzinkt,0,0,1
78960,530808,VerteilerData,820633,10,400011,4200264938,10,1021357000,V58,80,799,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,1,0
78960,530799,VerteilerData,820633,10,400011,4200264938,10,1021357000,V49,80,3022,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,1,0
78960,530803,VerteilerData,820633,10,400011,4200264938,10,1021357000,V53,80,3580,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,1,0
78960,530793,VerteilerData,820633,10,400011,4200264938,10,1021357000,V43,80,3816,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78960,530809,VerteilerData,820633,10,400011,4200264938,10,1021357000,V59,80,5481,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,3,0
78960,530805,VerteilerData,820633,10,400011,4200264938,10,1021357000,V55,80,5999,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78960,530806,VerteilerData,820633,10,400011,4200264938,10,1021357000,V56,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78960,530804,VerteilerData,820633,10,400011,4200264938,10,1021357000,V54,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78960,530807,VerteilerData,820633,10,400011,4200264938,10,1021357000,V57,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78960,530802,VerteilerData,820633,10,400011,4200264938,10,1021357000,V52,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78960,530801,VerteilerData,820633,10,400011,4200264938,10,1021357000,V51,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78960,530800,VerteilerData,820633,10,400011,4200264938,10,1021357000,V50,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,1,0
78960,530798,VerteilerData,820633,10,400011,4200264938,10,1021357000,V48,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78960,530789,VerteilerData,820633,10,400011,4200264938,10,1021357000,V38,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,4,0
78960,530790,VerteilerData,820633,10,400011,4200264938,10,1021357000,V40,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78960,530791,VerteilerData,820633,10,400011,4200264938,10,1021357000,V41,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78960,530792,VerteilerData,820633,10,400011,4200264938,10,1021357000,V42,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,4,0
78960,530794,VerteilerData,820633,10,400011,4200264938,10,1021357000,V44,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,2,0
78960,530795,VerteilerData,820633,10,400011,4200264938,10,1021357000,V45,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78960,530796,VerteilerData,820633,10,400011,4200264938,10,1021357000,V46,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78960,530797,VerteilerData,820633,10,400011,4200264938,10,1021357000,V47,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78962,530825,VerteilerData,820633,30,400011,4200264938,30,1021357000,V32,80,3447,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,2,0
78962,530829,VerteilerData,820633,30,400011,4200264938,30,1021357000,V36,80,4181,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,1,0
78962,530826,VerteilerData,820633,30,400011,4200264938,30,1021357000,V33,80,4196,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,1,0
78962,530824,VerteilerData,820633,30,400011,4200264938,30,1021357000,V31,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,4,0
78962,530827,VerteilerData,820633,30,400011,4200264938,30,1021357000,V34,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78962,530828,VerteilerData,820633,30,400011,4200264938,30,1021357000,V35,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78962,530830,VerteilerData,820633,30,400011,4200264938,30,1021357000,V37,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78962,530823,VerteilerData,820633,30,400011,4200264938,30,1021357000,V30,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,4,0
78962,530822,VerteilerData,820633,30,400011,4200264938,30,1021357000,V29,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,4,0
78962,530821,VerteilerData,820633,30,400011,4200264938,30,1021357000,V28,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,4,0
78962,530820,VerteilerData,820633,30,400011,4200264938,30,1021357000,V27,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,4,0
78962,530819,VerteilerData,820633,30,400011,4200264938,30,1021357000,V26,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,2,0
78962,530818,VerteilerData,820633,30,400011,4200264938,30,1021357000,V25,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,4,0
78962,530817,VerteilerData,820633,30,400011,4200264938,30,1021357000,V24,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,4,0
78962,530816,VerteilerData,820633,30,400011,4200264938,30,1021357000,V23,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,3,0
78962,530815,VerteilerData,820633,30,400011,4200264938,30,1021357000,V22,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,4,0
78962,530814,VerteilerData,820633,30,400011,4200264938,30,1021357000,V21,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,4,0
78964,530852,VerteilerData,820633,50,400011,4200264938,50,1021357000,V17,80,785,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,1,0
78964,530839,VerteilerData,820633,50,400011,4200264938,50,1021357000,V3,80,3753,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,1,0
78964,530851,VerteilerData,820633,50,400011,4200264938,50,1021357000,V16,80,3836,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,1,0
78964,530837,VerteilerData,820633,50,400011,4200264938,50,1021357000,V1,80,4395,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78964,530845,VerteilerData,820633,50,400011,4200264938,50,1021357000,V9,80,4500,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,1,0
78964,530855,VerteilerData,820633,50,400011,4200264938,50,1021357000,V20,80,5643,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,1,0
78964,530843,VerteilerData,820633,50,400011,4200264938,50,1021357000,V7,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,4,0
78964,530838,VerteilerData,820633,50,400011,4200264938,50,1021357000,V2,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78964,530854,VerteilerData,820633,50,400011,4200264938,50,1021357000,V19,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78964,530853,VerteilerData,820633,50,400011,4200264938,50,1021357000,V18,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,3,0
78964,530840,VerteilerData,820633,50,400011,4200264938,50,1021357000,V4,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78964,530841,VerteilerData,820633,50,400011,4200264938,50,1021357000,V5,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,4,0
78964,530850,VerteilerData,820633,50,400011,4200264938,50,1021357000,V14,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,4,0
78964,530849,VerteilerData,820633,50,400011,4200264938,50,1021357000,V13,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,1,0
78964,530844,VerteilerData,820633,50,400011,4200264938,50,1021357000,V8,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,4,0
78964,530842,VerteilerData,820633,50,400011,4200264938,50,1021357000,V6,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,2,verzinkt,0,4,0
78964,530846,VerteilerData,820633,50,400011,4200264938,50,1021357000,V10,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78964,530847,VerteilerData,820633,50,400011,4200264938,50,1021357000,V11,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78964,530848,VerteilerData,820633,50,400011,4200264938,50,1021357000,V12,80,6000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,80,1,verzinkt,0,2,0
78971,530989,VerteilerData,820679,10,400010,4200265007,10,0000000000,27,65,1600,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
78971,530998,VerteilerData,820679,10,400010,4200265007,10,0000000000,5,50,2197,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
78971,530983,VerteilerData,820679,10,400010,4200265007,10,0000000000,21,65,2500,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,6
78971,530982,VerteilerData,820679,10,400010,4200265007,10,0000000000,20,65,3700,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
78971,530994,VerteilerData,820679,10,400010,4200265007,10,0000000000,1,50,4000,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78971,530997,VerteilerData,820679,10,400010,4200265007,10,0000000000,4,50,4997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78971,530996,VerteilerData,820679,10,400010,4200265007,10,0000000000,3,50,4997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78971,530995,VerteilerData,820679,10,400010,4200265007,10,0000000000,2,50,4997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78971,530991,VerteilerData,820679,10,400010,4200265007,10,0000000000,29,65,4997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78971,530990,VerteilerData,820679,10,400010,4200265007,10,0000000000,28,65,4997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78971,530984,VerteilerData,820679,10,400010,4200265007,10,0000000000,22,65,4997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
78971,530985,VerteilerData,820679,10,400010,4200265007,10,0000000000,23,65,4997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
78971,530986,VerteilerData,820679,10,400010,4200265007,10,0000000000,24,65,4997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
78971,530987,VerteilerData,820679,10,400010,4200265007,10,0000000000,25,65,5997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
78971,530988,VerteilerData,820679,10,400010,4200265007,10,0000000000,26,65,5997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,12
78971,530993,VerteilerData,820679,10,400010,4200265007,10,0000000000,31,65,5997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,6
78971,530992,VerteilerData,820679,10,400010,4200265007,10,0000000000,30,65,5997,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78977,531026,VerteilerData,820873,10,400011,4200265178,10,1026440000,4.12,100,528,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,100,1,verzinkt,0,0,1
78977,531024,VerteilerData,820873,10,400011,4200265178,10,1026440000,4.10,100,828,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,100,1,verzinkt,0,0,1
78977,531027,VerteilerData,820873,10,400011,4200265178,10,1026440000,4.15,100,1020,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,1,verzinkt,0,0,3
78977,531025,VerteilerData,820873,10,400011,4200265178,10,1026440000,4.11,100,1128,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,100,1,verzinkt,0,0,1
78988,531149,VerteilerData,821068,10,400010,4200265354,10,0000000000,3,200,3381,"DINEN10217-1-Fe -glatt",Nut,Boden,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
78988,531148,VerteilerData,821068,10,400010,4200265354,10,0000000000,2,200,4016,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
78989,531155,VerteilerData,821040,10,400011,4200265405,10,1026440000,4.04,100,805,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,100,1,verzinkt,0,0,1
78992,531189,VerteilerData,821151,10,400011,4200265423,10,1026440000,4.04,100,805,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,100,1,verzinkt,0,0,1
79008,531311,VerteilerData,821502,10,400010,4200265764,10,0000000000,1,200,3400,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
79019,531442,VerteilerData,821592,30,400010,4200265881,30,1028906000,HS17,50,425,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79019,531437,VerteilerData,821592,30,400010,4200265881,30,1028906000,HS1,50,495,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,50,24,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,24
79019,531447,VerteilerData,821592,30,400010,4200265881,30,1028906000,HS24,50,720,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79019,531439,VerteilerData,821592,30,400010,4200265881,30,1028906000,HS10,50,885,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,50,18,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,18
79019,531446,VerteilerData,821592,30,400010,4200265881,30,1028906000,HS23,50,2215,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79019,531444,VerteilerData,821592,30,400010,4200265881,30,1028906000,HS21,50,2515,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79019,531441,VerteilerData,821592,30,400010,4200265881,30,1028906000,HS16,50,2660,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79019,531443,VerteilerData,821592,30,400010,4200265881,30,1028906000,HS19,50,2695,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
79019,531445,VerteilerData,821592,30,400010,4200265881,30,1028906000,HS22,50,2850,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79019,531438,VerteilerData,821592,30,400010,4200265881,30,1028906000,HS20,50,3875,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79019,531440,VerteilerData,821592,30,400010,4200265881,30,1028906000,HS15,50,4870,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
79021,531517,VerteilerData,821531,10,400040,4200265826,10,1026727000,1,50,4600,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,50,4,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,16
79025,531496,VerteilerData,821693,10,400011,4200266049,10,1026440000,4.04,100,805,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,100,1,verzinkt,0,0,1
79028,531524,VerteilerData,821748,10,400011,4200266055,10,1026440000,4.12,100,528,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,100,1,verzinkt,0,0,1
79028,531522,VerteilerData,821748,10,400011,4200266055,10,1026440000,4.10,100,828,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,100,1,verzinkt,0,0,1
79028,531525,VerteilerData,821748,10,400011,4200266055,10,1026440000,4.15,100,1020,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,1,verzinkt,0,0,3
79028,531523,VerteilerData,821748,10,400011,4200266055,10,1026440000,4.11,100,1128,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,100,1,verzinkt,0,0,1
79032,531545,VerteilerData,821814,20,400011,4200266062,20,1026440000,4.42,100,2100,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,1,verzinkt,0,0,4
79032,531544,VerteilerData,821814,20,400011,4200266062,20,1026440000,4.41,100,2100,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,1,verzinkt,0,0,4
79032,531543,VerteilerData,821814,20,400011,4200266062,20,1026440000,4.40,100,2100,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,100,1,verzinkt,0,0,4
79037,531637,VerteilerData,821961,10,400010,4200266155,10,1028271000,V1,200,2000,"DINEN10217-1-Fe -glatt",Nut,Glatt,NULL,200,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79037,531635,VerteilerData,821961,10,400010,4200266155,10,1028271000,D2,32,2334,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,32,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
79037,531634,VerteilerData,821961,10,400010,4200266155,10,1028271000,D1,32,5400,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,32,4,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
79038,531642,VerteilerData,821982,10,400011,4200266153,10,1026440000,4.04,100,805,"DINEN10217-1-Fe -glatt",Flachflansch,Flachflansch,NULL,100,1,verzinkt,0,0,1
79039,531653,VerteilerData,822042,10,400010,4200266191,10,1028971000,W-S1,32,1405,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,32,24,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,48
79040,531664,VerteilerData,822056,10,400011,4200266257,10,0000000000,1,100,2350,"DINEN10217-1-Fe -glatt",Flachflansch,Nut,NULL,100,1,verzinkt,0,0,1
